architecture,run,trial,val_acc,test_acc,train_seed,lr,lr_decay,weight_decay,selected_by_val,selected_by_test
MLP-Giant,15,14,82.27,82.39,2041577220,0.00277878972667429,0.3849728537060243,1.7546590076847094e-06,False,False
MLP-Giant,15,15,79.86,79.81,1026656372,0.001615904013022025,0.0,1.0946921230135624e-05,False,False
MLP-Giant,15,16,79.63,79.74,1944800639,0.001171677231972146,0.15410583355986057,7.198390247262022e-06,False,False
MLP-Giant,15,17,82.16,81.4,525731322,0.025237904363123034,0.24997452565975603,0.0001769252486688408,False,False
MLP-Giant,15,18,75.46,75.39,797728404,0.0005708095345382867,0.0,3.1604023412913024e-06,False,False
MLP-Giant,15,19,72.58,72.86,959749009,0.00033385307020570275,0.0,0.0013130907966855197,False,False
MLP-Giant,15,20,82.51,82.71,1511501060,0.007516943773954413,0.3660781493457439,2.7197097076000498e-05,False,False
MLP-Giant,15,21,80.38,80.8,1727776646,0.002924812108030902,0.322855745141261,0.0012810531235753547,False,False
MLP-Giant,15,22,77.38,77.21,573498344,0.0007323840396597746,0.3482942604715498,0.0002534728626633731,False,False
MLP-Giant,15,23,83.19,83.39,139706184,0.0036592953682938727,0.23995155759037756,1.1593223175830685e-06,False,False
MLP-Giant,15,24,80.31,80.71,976182774,0.027592094906260394,0.21278368660627367,8.219494944929122e-06,False,False
MLP-Giant,15,25,70.32,70.54,1291978259,0.0001981158633908574,0.219539113638674,1.1141256490649717e-06,False,False
MLP-Giant,15,26,81.99,82.59,1778733125,0.003017601679771691,0.0,0.001313502526992423,False,False
MLP-Giant,15,27,72.93,72.64,1398550429,0.0002758052035589472,0.44712833387958184,0.0014722074903973316,False,False
MLP-Giant,15,28,77.41,76.71,1223541211,0.036417216098274884,0.1623881473937722,0.0032124018060133938,False,False
MLP-Giant,15,29,82.26,81.11,269653586,0.06681207403592142,0.3345164813293936,1.3173855724920038e-06,False,False
MLP-Giant,15,30,83.59,83.65,2090802053,0.0032510667764869797,0.0,3.433863776024581e-05,False,False
MLP-Giant,15,31,65.01,65.33,707941084,0.00014963962347247744,0.15572829687683828,1.097613585855519e-05,False,False
MLP-Giant,15,32,78.96,79.02,1769293278,0.0013240323987522297,0.2334217218722021,0.0006674687131175481,False,False
MLP-Giant,15,33,74.21,73.62,2004788611,0.0004041120099967684,0.45779692682651735,2.9392416952469854e-05,False,False
MLP-Giant,15,34,78.71,78.9,2087281535,0.0036001625775345532,0.0,0.00014810550836624273,False,False
MLP-Giant,15,35,80.66,81.12,1961316490,0.047750922200944845,0.14520250728731363,1.8585117320676456e-06,False,False
MLP-Giant,15,36,77.32,76.97,320747562,0.011621076126544911,0.17855006377410024,0.0032214577079201652,False,False
MLP-Giant,15,37,78.79,78.58,1015861823,0.07915213320956445,0.11599524570656736,1.939176373348671e-05,False,False
MLP-Giant,15,38,73.53,73.69,853691927,0.003894268908515429,0.22173737024796025,0.007788564648938353,False,False
MLP-Giant,15,39,81.63,81.47,1126323275,0.07406017282990815,0.24935601582603878,0.0010625431235279678,False,False
MLP-Giant,15,40,81.17,81.83,285908809,0.014060126250612547,0.21183924990672512,0.000587295266333405,False,False
MLP-Giant,15,41,74.8,74.64,1623548616,0.0004264246799293837,0.2506625488619374,1.3605599569351576e-06,False,False
MLP-Giant,15,42,81.84,81.99,1806310703,0.014251193365218857,0.2062875242739201,0.0003110104137841281,False,False
MLP-Giant,15,43,81.21,81.78,1719311905,0.002001054825947306,0.12368817371534152,0.00017631659745649526,False,False
MLP-Giant,15,44,75.61,75.99,208711880,0.013227093263222307,0.0,0.0005546331162689787,False,False
MLP-Giant,15,45,72.85,73.24,1992094684,0.0002993732927558174,0.24657679506067318,0.0006057702233074091,False,False
MLP-Giant,15,46,84.09,84.87,1552923639,0.021632810035892514,0.48037872140079607,8.284960144446653e-05,True,True
MLP-Giant,15,47,75.73,75.62,1206912606,0.0005807010403872982,0.46071578865623247,0.00046478002289767234,False,False
MLP-Giant,15,48,75.37,75.28,1812822098,0.0011844244092250329,0.0,1.8785887475577308e-05,False,False
MLP-Giant,15,49,73.07,72.94,1802366768,0.00030741302066138214,0.11167988127531801,1.249342962732595e-05,False,False
MLP-Giant,15,50,68.3,67.78,1626663255,0.0001645718827375583,0.43253196655747406,0.0018338873910093828,False,False
MLP-Giant,15,51,65.55,65.74,274307620,0.0001567823016545997,0.10234263352651068,3.4790798894699344e-06,False,False
MLP-Giant,15,52,71.02,70.44,1343354565,0.007315764019545772,0.2905205417017776,0.008946330386811625,False,False
MLP-Giant,15,53,81.56,82.14,828605246,0.01274581190488957,0.28640367071098977,0.000517180434854115,False,False
MLP-Giant,15,54,81.85,82.07,1719722239,0.08211630570053828,0.4081803850391013,6.673733407126057e-05,False,False
MLP-Giant,15,55,79.26,78.68,2118564786,0.0018594525470543742,0.18888716803941788,0.002309310561411288,False,False
MLP-Giant,15,56,79.93,80.65,767827441,0.0016771817243782675,0.0,0.0013438863380438894,False,False
MLP-Giant,15,57,79.12,79.44,1240162445,0.0952405558285375,0.36773214623397477,5.0762428263460386e-05,False,False
MLP-Giant,15,58,78.03,77.76,1975835213,0.08119076470311476,0.4511223423243994,1.583649032612517e-06,False,False
MLP-Giant,15,59,75.16,73.94,1458638423,0.0006497915923123397,0.14379653304215803,0.005085895675033872,False,False
MLP-Giant,15,60,80.38,80.23,232446430,0.03071529419760458,0.262609866548505,1.265837274291597e-06,False,False
MLP-Giant,15,61,66.61,66.08,1976532513,0.0001895835721573425,0.25881598370420866,0.003767921315360396,False,False
MLP-Giant,15,62,79.5,79.0,1094914939,0.0021739725791110782,0.0,0.0007417316861152574,False,False
MLP-Giant,15,63,81.41,82.09,578379698,0.0014341908864179032,0.0,0.00035801912091419077,False,False
MLP-Giant,15,64,80.11,79.12,154773456,0.035271556731992115,0.20374144808780142,0.001251978310890319,False,False
MLP-Giant,15,65,81.43,81.72,1114072633,0.010087653496449479,0.0,0.0008133153736061829,False,False
MLP-Giant,15,66,79.65,79.87,757885095,0.0015080876061953658,0.12348393682994453,5.347052957713151e-06,False,False
MLP-Giant,15,67,78.07,78.04,360556096,0.0021241365728459655,0.27003702021585174,0.005166756675041811,False,False
MLP-Giant,15,68,72.18,72.36,74475913,0.009535939344039717,0.19893101872724997,0.006204687745481974,False,False
MLP-Giant,15,69,79.55,79.76,608972327,0.0013339756704133696,0.4485036549683911,3.4926761921039183e-06,False,False
MLP-Giant,15,70,74.36,74.39,232776820,0.00031265409344534276,0.0,1.8929343930198033e-05,False,False
MLP-Giant,15,71,71.11,71.11,1551052786,0.00010210491087279091,0.0,4.028134093691267e-06,False,False
MLP-Giant,15,72,81.77,81.4,169316047,0.02803541879010858,0.4631144430820336,1.6223295633117281e-06,False,False
MLP-Giant,15,73,80.76,81.12,1947046301,0.006788526232206382,0.3813676092868024,0.001413581920247262,False,False
MLP-Giant,15,74,79.12,79.18,586247131,0.0010484670790067133,0.2707415961435694,1.9896487159782017e-06,False,False
MLP-Giant,15,75,80.99,80.81,1645657148,0.07241362536434753,0.20317719041496551,4.4665173345813445e-05,False,False
MLP-Giant,15,76,69.82,69.6,1783333132,0.0001721782266523108,0.470593839870697,0.0010344679706979698,False,False
MLP-Giant,15,77,75.16,75.2,1642473939,0.000609436175252557,0.38329334262382614,0.002933811972531052,False,False
MLP-Giant,15,78,64.43,65.3,2137570623,0.037781985308409156,0.30566278772185285,0.00674046330524463,False,False
MLP-Giant,15,79,79.5,80.12,1832828457,0.025957551914211265,0.4861625330025638,4.058532714728081e-06,False,False
MLP-Giant,15,80,81.32,81.39,1254175360,0.007368633304069756,0.150074443580189,5.664139988955668e-06,False,False
MLP-Giant,15,81,77.92,77.83,1582648540,0.01586643563406971,0.0,2.7313729288635494e-05,False,False
MLP-Giant,15,82,72.74,72.85,945274452,0.00027853851437015535,0.3715629448019612,3.397738564410374e-05,False,False
MLP-Giant,15,83,79.99,80.35,749587296,0.019544958219406456,0.4089773307050576,7.12466376932913e-06,False,False
MLP-Giant,15,84,64.62,64.8,1177870355,0.07072542120371542,0.0,1.9289971359272833e-05,False,False
MLP-Giant,15,85,80.82,81.25,1706837690,0.0055346837104075595,0.2746228436119321,0.0011135522645399577,False,False
MLP-Giant,15,86,78.36,78.09,29819352,0.008855367514666816,0.0,0.0016572878958567776,False,False
MLP-Giant,15,87,78.33,78.17,339063746,0.0009265946236041791,0.0,4.892114222267223e-06,False,False
MLP-Giant,15,88,76.23,76.1,21644511,0.000536916024055037,0.20792531112549212,0.00013351241101536532,False,False
MLP-Giant,15,89,77.15,76.25,1530919810,0.0006660364950418752,0.15166323432522263,0.0005755166199129288,False,False
MLP-Giant,15,90,79.97,80.06,1201475694,0.017231840615828335,0.11220869476559499,0.001112770566611162,False,False
MLP-Giant,15,91,71.32,71.17,843096495,0.00025647300391920986,0.1318697613377013,0.000499155899978423,False,False
MLP-Giant,15,92,75.62,75.9,2000876490,0.007040319566314934,0.0,0.0027092699275081318,False,False
MLP-Giant,15,93,78.94,78.86,439331960,0.0007877907790042733,0.0,1.566148839573008e-05,False,False
MLP-Giant,15,94,79.02,78.59,1464719402,0.0010605466812721187,0.17275494842707675,1.4370560274705819e-05,False,False
MLP-Giant,15,95,82.67,82.78,1348637096,0.03129134160513937,0.13259156677118364,2.6721748166903207e-05,False,False
MLP-Giant,15,96,75.11,74.98,912218639,0.0004464211547291187,0.15628936050487496,6.050272778261052e-06,False,False
MLP-Giant,15,97,67.96,67.02,1304016737,0.00018176480053096127,0.15504728329779824,6.997410588351438e-06,False,False
MLP-Giant,15,98,80.56,81.23,573362422,0.014716182778825034,0.1870401779397508,1.5589068547369255e-06,False,False
MLP-Giant,15,99,78.49,78.1,610808222,0.0009600135007119354,0.3405691793658404,0.0003955245557130559,False,False
MLP-Giant,16,0,79.98,80.13,1366087133,0.004469329570760474,0.16030369566825167,0.0022144738124823945,False,False
MLP-Giant,16,1,82.71,82.99,1998733438,0.0029870920268124596,0.13271610341285558,3.420835690786216e-05,False,False
MLP-Giant,16,2,77.14,78.14,2137578785,0.0008415254180410004,0.22930459877244178,1.1928464342219804e-05,False,False
MLP-Giant,16,3,80.27,80.64,967004005,0.006829722905364251,0.0,5.480370187996487e-05,False,False
MLP-Giant,16,4,75.31,75.1,55610955,0.03992200149057623,0.4638462134048246,0.0013057300532711754,False,False
MLP-Giant,16,5,81.37,81.64,831605409,0.03376943338167599,0.33157221920276886,2.1242388843279897e-06,False,False
MLP-Giant,16,6,81.32,81.61,340782737,0.0037506905659801257,0.0,0.0004897455604295757,False,False
MLP-Giant,16,7,78.46,79.7,1336243673,0.014407216721538467,0.0,0.0005575825411807027,False,False
MLP-Giant,16,8,81.74,82.75,226903997,0.006250456954803939,0.3996422516722345,0.0008311958974811579,False,False
MLP-Giant,16,9,75.68,76.06,387652293,0.00043132464299247835,0.0,0.0003590343919446683,False,False
MLP-Giant,16,10,78.31,78.33,585089671,0.028774624413469514,0.0,5.307468825790139e-06,False,False
MLP-Giant,16,11,82.45,83.4,2124008667,0.005513017072056399,0.22037725281542975,3.468104733567703e-06,False,False
MLP-Giant,16,12,82.9,83.21,1875846307,0.004326436408944641,0.11096839936401402,0.000270512380972699,False,False
MLP-Giant,16,13,68.67,69.16,1552915259,0.00014462360842671672,0.4632884804549142,0.00020779685826954436,False,False
MLP-Giant,16,14,78.95,79.46,9762162,0.09269916284215055,0.3987291879050117,4.3509953055629065e-06,False,False
MLP-Giant,16,15,78.75,79.26,26971765,0.0011613127852574388,0.0,0.00013837042517411889,False,False
MLP-Giant,16,16,82.79,83.3,2122120230,0.0042495293400425,0.17994246937222247,4.436547812870079e-06,False,False
MLP-Giant,16,17,78.39,78.66,185926556,0.015795688892482833,0.0,0.0003030769553632199,False,False
MLP-Giant,16,18,74.25,75.14,370793854,0.04806487615962937,0.0,2.336299252769844e-06,False,False
MLP-Giant,16,19,80.51,81.11,942924500,0.0018451401802180624,0.0,3.959548367677367e-05,False,False
MLP-Giant,16,20,78.08,78.03,1327355022,0.0008602709553567312,0.2703618096259659,2.9164863339222575e-05,False,False
MLP-Giant,16,21,71.47,72.51,1581775394,0.0035987260260587194,0.1812280788649375,0.009648327566591801,False,False
MLP-Giant,16,22,75.72,76.2,368452555,0.0005269433314933991,0.0,0.002100961502718648,False,False
MLP-Giant,16,23,72.43,73.58,327435632,0.00022152233681425442,0.0,3.1510428912835534e-06,False,False
MLP-Giant,16,24,70.23,71.16,1032953096,0.0002459780299437195,0.1290285580149483,0.00019368362654386003,False,False
MLP-Giant,16,25,79.54,79.99,816265309,0.013138968438318374,0.43976444558349276,0.001420894570661946,False,False
MLP-Giant,16,26,64.94,66.32,1057826933,0.022146301326713105,0.0,0.002488117597442228,False,False
MLP-Giant,16,27,79.43,80.24,1674894307,0.0013429105342666907,0.23013203603573826,4.065422002672665e-05,False,False
MLP-Giant,16,28,79.05,79.44,2044029191,0.0010905963234478754,0.22579685299111465,6.0022456208265394e-05,False,False
MLP-Giant,16,29,80.78,81.17,696258407,0.0397264993619807,0.31094445375399804,3.31578342844198e-05,False,False
MLP-Giant,16,30,83.15,83.98,1534733163,0.06211980933390294,0.42755574839896743,0.00019597728397913002,False,False
MLP-Giant,16,31,81.06,81.45,195083362,0.0022599171600355124,0.0,8.731756162548389e-05,False,False
MLP-Giant,16,32,78.38,78.86,1010127349,0.0008921161500387553,0.0,7.80174345561159e-05,False,False
MLP-Giant,16,33,81.2,82.06,883037171,0.07226359309484685,0.23673130751362065,1.1477358623925053e-05,False,False
MLP-Giant,16,34,80.26,81.06,1245860966,0.013006127170545778,0.33445810175279983,2.3986621638923406e-05,False,False
MLP-Giant,16,35,80.27,81.19,1611976037,0.002629882280742622,0.0,9.579140356090544e-06,False,False
MLP-Giant,16,36,59.14,58.87,520819021,0.08496646750673409,0.0,5.980170625070198e-05,False,False
MLP-Giant,16,37,74.72,74.83,237345986,0.0004429817134541151,0.15361955271956598,5.1671968440390835e-05,False,False
MLP-Giant,16,38,79.33,79.81,1435085307,0.0012537164666554489,0.4753364837050872,1.7982248706750937e-06,False,False
MLP-Giant,16,39,82.17,83.21,1580604542,0.005985298933965779,0.23000043143443435,1.5635635152317783e-06,False,False
MLP-Giant,16,40,82.44,82.76,1165052494,0.019106795895460483,0.22095070781609788,6.894673409397365e-05,False,False
MLP-Giant,16,41,67.75,68.6,1241146632,0.00035948130474203465,0.17295658430231198,0.006683847122539673,False,False
MLP-Giant,16,42,81.1,81.57,1679981871,0.013957709912564365,0.11262031536305364,2.9465683822984887e-05,False,False
MLP-Giant,16,43,72.74,73.44,834440425,0.00018549111312688075,0.0,1.3183792344678453e-06,False,False
MLP-Giant,16,44,81.37,81.8,1663674954,0.02144193295546552,0.0,2.66875422282375e-05,False,False
MLP-Giant,16,45,75.4,76.07,614632669,0.022866068765118746,0.0,0.000428576143803647,False,False
MLP-Giant,16,46,83.04,83.59,1568619810,0.004445920924807139,0.1643494746758672,4.711767387147257e-06,False,False
MLP-Giant,16,47,80.22,80.45,1345684495,0.0016260641079087288,0.2370937504117994,0.0002306136944313312,False,False
MLP-Giant,16,48,73.12,74.15,1517304853,0.01004305052734872,0.32807619978773955,0.005393517837009547,False,False
MLP-Giant,16,49,81.28,81.44,1383608612,0.0056598112244809,0.2793217831998443,2.3154447925064067e-05,False,False
MLP-Giant,16,50,76.42,77.11,1536302649,0.0007637984890053722,0.305746731247766,5.7706793495571075e-05,False,False
MLP-Giant,16,51,78.16,78.57,1207114960,0.0010043855900704539,0.0,1.1822950492850234e-06,False,False
MLP-Giant,16,52,80.79,81.63,695014728,0.023213527995023676,0.28693997580410935,0.0004530202380419627,False,False
MLP-Giant,16,53,71.83,73.57,691191458,0.00030025427308505296,0.13210104446523113,5.2236141361912896e-06,False,False
MLP-Giant,16,54,80.15,80.76,79896453,0.010955364858914018,0.17987531103855328,1.538929534852638e-05,False,False
MLP-Giant,16,55,80.76,81.71,11574096,0.057603219931213694,0.3313604178773267,0.0007540965526845089,False,False
MLP-Giant,16,56,74.84,75.35,1193256104,0.000491367548990267,0.0,1.1175447108399188e-06,False,False
MLP-Giant,16,57,82.52,82.81,1134322347,0.004144280553917254,0.18971459224512333,7.554980467646364e-06,False,False
MLP-Giant,16,58,65.76,66.87,375391476,0.00016004894335865992,0.15063475726840433,0.0008263118107052462,False,False
MLP-Giant,16,59,80.46,81.1,1468946037,0.0016625128709651226,0.4152512818608174,7.862240281795695e-06,False,False
MLP-Giant,16,60,73.12,73.83,23035222,0.004118824276484838,0.13416512000984726,0.006919614578974184,False,False
MLP-Giant,16,61,82.4,83.1,1471276110,0.008164007916415784,0.3025507717467373,0.00014433251066808657,False,False
MLP-Giant,16,62,72.61,73.1,2139869702,0.0027782642785857607,0.15318349169837875,0.008921679061564488,False,False
MLP-Giant,16,63,82.31,82.06,1187006360,0.006464974989102737,0.4390744877851138,2.1682068688702048e-05,False,False
MLP-Giant,16,64,81.78,82.5,324175971,0.004962966973507488,0.0,1.17351718622877e-06,False,False
MLP-Giant,16,65,83.03,83.6,81582507,0.004311569240281495,0.10039283966134831,0.00012901173177386777,False,False
MLP-Giant,16,66,69.03,70.17,1996334337,0.00018431258603370342,0.22066088383487933,2.7132218104239356e-06,False,False
MLP-Giant,16,67,72.4,73.64,1857646830,0.0003170743218971566,0.16272306741303663,0.0002893923424332245,False,False
MLP-Giant,16,68,81.01,81.84,1817625167,0.033780438142595105,0.1930736923292351,9.67381068108685e-06,False,False
MLP-Giant,16,69,83.28,84.08,1967051067,0.04027051645462654,0.13580978996341794,8.509687947986594e-05,False,False
MLP-Giant,16,70,78.56,79.78,558965555,0.017195559871986586,0.35631309277525636,1.2044178684891498e-06,False,False
MLP-Giant,16,71,73.17,74.16,899803220,0.00027943402522608046,0.0,0.0009003324199352484,False,False
MLP-Giant,16,72,72.56,73.08,505322294,0.0002818577456725367,0.2614627757813601,0.00015198388005228328,False,False
MLP-Giant,16,73,57.26,58.33,1860048453,0.017799773597753386,0.0,0.005263720742332319,False,False
MLP-Giant,16,74,75.87,76.65,971578734,0.0006133210242849627,0.129432988876559,2.1609343429901915e-06,False,False
MLP-Giant,16,75,67.13,68.58,279952333,0.06185677245154699,0.17925921963800634,0.007801526817698453,False,False
MLP-Giant,16,76,81.28,82.12,557737501,0.012602339923135057,0.36382200646001517,0.00024331797648690756,False,False
MLP-Giant,16,77,79.65,80.36,1071910022,0.08623431771208806,0.28298759942064844,1.6143649954399776e-06,False,False
MLP-Giant,16,78,72.27,72.48,1091041924,0.0006220649931359754,0.0,5.882382826494857e-05,False,False
MLP-Giant,16,79,79.57,80.3,1554731659,0.00161170148241005,0.1618845682318743,0.0004525137574219329,False,False
MLP-Giant,16,80,78.69,79.36,647173847,0.0010973489068387397,0.11198161111021726,4.6518911043754645e-06,False,False
MLP-Giant,16,81,79.61,79.79,1864739687,0.03786046494954681,0.40058179616618156,0.0008517597257887538,False,False
MLP-Giant,16,82,74.39,74.89,161595903,0.00037625264063188065,0.10772544018418703,2.9942682287213835e-06,False,False
MLP-Giant,16,83,81.0,81.16,1627215744,0.024869516216256188,0.12924335003766743,3.6950640087936224e-05,False,False
MLP-Giant,16,84,79.68,79.28,828310223,0.017779158374259665,0.0,1.051446566471064e-06,False,False
MLP-Giant,16,85,82.39,82.67,127847040,0.047945960373450155,0.1450485198773474,0.0003163088017634434,False,False
MLP-Giant,16,86,80.66,81.46,634610754,0.008283889224227273,0.0,3.350672623051102e-05,False,False
MLP-Giant,16,87,67.48,68.73,551327017,0.007253698051936874,0.0,0.00756004479076639,False,False
MLP-Giant,16,88,59.66,61.31,2047023860,0.07551349837749757,0.0,0.00012448253910960129,False,False
MLP-Giant,16,89,83.85,84.47,1771873049,0.0036600402333913868,0.0,5.64129640565349e-06,False,False
MLP-Giant,16,90,82.11,82.68,1078106699,0.004871738584947658,0.30959154313238785,1.1051003589847377e-06,False,False
MLP-Giant,16,91,64.25,65.0,339865791,0.00010751367681998791,0.25517247631107665,0.00024371667523380363,False,False
MLP-Giant,16,92,73.34,73.94,1226164108,0.0018195067441995534,0.12454638132935224,0.007822663982054353,False,False
MLP-Giant,16,93,63.11,64.31,958869889,0.00012666099960153158,0.12228252381639294,0.0009432887089471202,False,False
MLP-Giant,16,94,80.73,81.79,1951135763,0.009431138680565181,0.36935013775997705,9.094153600234769e-05,False,False
MLP-Giant,16,95,72.11,72.96,1055637628,0.0014744921478427992,0.21045451613323252,0.00966886072469196,False,False
MLP-Giant,16,96,74.03,74.65,919149953,0.0004126603067445804,0.15852414494873313,5.497359414211705e-06,False,False
MLP-Giant,16,97,84.31,85.02,839963561,0.040207953829326376,0.2335222793042284,0.0001585747683902381,True,True
MLP-Giant,16,98,75.73,76.24,1706499925,0.0006061838060311409,0.28413001186932957,0.0009964852079844754,False,False
MLP-Giant,16,99,75.74,76.65,345134566,0.00048573583749090247,0.0,5.904273295049855e-06,False,False
MLP-Giant,17,0,82.7,83.69,397086385,0.005496250142113528,0.3254323802552359,1.4940376008413365e-06,False,False
MLP-Giant,17,1,79.65,79.01,804325231,0.0011652567653374865,0.30254098933918994,4.577881200701845e-06,False,False
MLP-Giant,17,2,67.08,67.23,1899473986,0.054306246818777416,0.15651757398292404,0.007309717355606631,False,False
MLP-Giant,17,3,82.8,83.6,1024895955,0.002866804349355344,0.1197619733692986,4.7645547192742244e-05,False,False
MLP-Giant,17,4,80.25,80.77,412340662,0.03532438753276566,0.40235172345281034,1.8553812134997856e-06,False,False
MLP-Giant,17,5,72.74,72.91,1598797965,0.009694179068607527,0.29896435291767237,0.0048325087024534,False,False
MLP-Giant,17,6,79.7,79.77,503854424,0.0012658315347184401,0.10209136631454141,0.0003395273099948828,False,False
MLP-Giant,17,7,76.35,76.25,1555264222,0.0005304536049559451,0.10823913422669948,3.976855601241674e-06,False,False
MLP-Giant,17,8,80.08,79.42,829783057,0.001889475298869916,0.267307222504006,0.0016320172958291022,False,False
MLP-Giant,17,9,79.09,79.68,1674208433,0.020980557012862135,0.0,2.4378681743813456e-06,False,False
MLP-Giant,17,10,84.5,84.7,1971713308,0.057344701408036554,0.4850470939595723,3.519138581409901e-05,True,True
MLP-Giant,17,11,78.62,79.12,1363471757,0.024166649589431488,0.1281307519941302,0.002214465625982609,False,False
MLP-Giant,17,12,62.23,63.57,784751942,0.06697370074301737,0.39418574981381055,0.003748108659774883,False,False
MLP-Giant,17,13,79.68,79.4,1874272635,0.0012178008242017284,0.10715288490154068,2.9151535857188944e-06,False,False
MLP-Giant,17,14,74.23,74.4,1302960437,0.000316068842939534,0.0,0.0007382543223165433,False,False
MLP-Giant,17,15,79.52,79.52,565705031,0.08293341227097502,0.26825288573304507,0.002092759295678312,False,False
MLP-Giant,17,16,81.93,81.91,1917500019,0.002748254361065227,0.1344185167264005,0.0005191958038846813,False,False
MLP-Giant,17,17,79.47,79.64,1290865875,0.0015612628294220054,0.0,0.00013118397067888243,False,False
MLP-Giant,17,18,70.37,70.49,520936543,0.00023663303696867772,0.1529071172955995,2.625878872504966e-05,False,False
MLP-Giant,17,19,82.21,82.28,727549226,0.021626882967886625,0.4904608977560982,5.655479449796636e-06,False,False
MLP-Giant,17,20,69.94,69.8,124923356,0.048952021209853765,0.0,8.37290167263256e-05,False,False
MLP-Giant,17,21,74.06,74.45,1565821845,0.00041750518928292845,0.1247915570239881,0.00011859950630471085,False,False
MLP-Giant,17,22,78.67,78.26,723141175,0.07933838153231651,0.11382403408269198,1.3057559535003085e-06,False,False
MLP-Giant,17,23,79.14,78.86,80104315,0.014109341275442139,0.12070644308980392,1.810292809338146e-06,False,False
MLP-Giant,17,24,76.46,75.38,73232441,0.0009730662471300859,0.0,3.750167136216153e-05,False,False
MLP-Giant,17,25,78.65,78.36,1102838257,0.0007212088116245401,0.0,0.00041836424375107787,False,False
MLP-Giant,17,26,69.83,70.46,1246646429,0.00010008317492494626,0.0,0.00010507176104142394,False,False
MLP-Giant,17,27,76.49,76.49,1668976513,0.0004682442132670618,0.0,5.47204935177472e-06,False,False
MLP-Giant,17,28,75.22,75.44,340994041,0.0005516459747304038,0.3000327863250906,0.0014885654641276706,False,False
MLP-Giant,17,29,77.48,77.87,139234268,0.03907628290748568,0.17834850921913623,0.002986072098438338,False,False
MLP-Giant,17,30,73.29,73.61,1327825114,0.0003718549226140182,0.24436096268172036,9.518892530556525e-06,False,False
MLP-Giant,17,31,81.41,81.54,340138876,0.0017821270075073217,0.0,2.396749690058588e-06,False,False
MLP-Giant,17,32,63.39,63.29,1428574107,0.00013102123970314602,0.16585866183868947,0.007190415782599331,False,False
MLP-Giant,17,33,71.42,72.08,858545470,0.00012477378875754705,0.0,1.1610821010855862e-05,False,False
MLP-Giant,17,34,82.83,83.84,1300709042,0.004451688033977122,0.18088997973897086,1.9455803522969972e-05,False,False
MLP-Giant,17,35,67.26,67.78,1416779298,0.00025899865880495994,0.1477452045160415,0.003453011525372849,False,False
MLP-Giant,17,36,82.75,83.37,2144379782,0.004003305386758401,0.13005452912318421,9.090691354745998e-05,False,False
MLP-Giant,17,37,79.68,80.59,1186756920,0.0676978308995409,0.22897204440954338,0.00121528994461847,False,False
MLP-Giant,17,38,80.2,80.28,1235672795,0.02300791262380689,0.10081184174498033,0.0007150184146245424,False,False
MLP-Giant,17,39,74.42,75.11,1123932767,0.00037127566586794494,0.13817881868488907,2.709419170846356e-05,False,False
MLP-Giant,17,40,55.95,56.49,1867478299,0.07456601676676995,0.0,0.00291378041541443,False,False
MLP-Giant,17,41,82.16,83.23,287528143,0.02702550951774209,0.43091270781429697,0.0002419868027743608,False,False
MLP-Giant,17,42,80.39,79.97,931194109,0.09222043802799561,0.3177922984575061,2.5272107764271846e-05,False,False
MLP-Giant,17,43,76.26,76.88,964545729,0.0006442999467519105,0.1065056052169183,0.0007504383058774145,False,False
MLP-Giant,17,44,69.09,69.44,1277456608,0.00016605279148828458,0.4304873171871386,0.0001536746079558128,False,False
MLP-Giant,17,45,64.74,64.75,22511686,0.0001410902742761115,0.13102945248462872,0.00025563198684004423,False,False
MLP-Giant,17,46,78.9,78.9,1694240056,0.07652486821677255,0.3815584366723174,3.197063484122885e-06,False,False
MLP-Giant,17,47,79.33,80.22,1683713843,0.01690799818146788,0.13911650868507133,3.032133546127928e-06,False,False
MLP-Giant,17,48,83.41,83.29,1618272108,0.03143054036866968,0.49545841264435236,2.2871045899200417e-05,False,False
MLP-Giant,17,49,79.11,79.32,1457282913,0.0018899924157340677,0.0,0.003990332723878305,False,False
MLP-Giant,17,50,79.53,79.22,1045473148,0.0009904581677009318,0.2893824852607668,1.1609024714740756e-06,False,False
MLP-Giant,17,51,63.3,63.91,576212413,0.0001078013486840693,0.20504138272544692,9.156425869129966e-06,False,False
MLP-Giant,17,52,80.92,81.53,1118629,0.011159264706398202,0.16013854125234278,0.0010753979003778665,False,False
MLP-Giant,17,53,71.52,72.11,863205744,0.00026535673708798755,0.32893535965911547,3.325850353640139e-05,False,False
MLP-Giant,17,54,78.09,77.86,1407890056,0.018544878555587077,0.10760214034936504,0.0027268943192816776,False,False
MLP-Giant,17,55,70.6,71.25,1536546675,0.0002208964750993233,0.2182545933147445,4.290273124190657e-06,False,False
MLP-Giant,17,56,69.29,68.96,577821871,0.00019743729364141285,0.10832173873571488,3.0392242001157146e-06,False,False
MLP-Giant,17,57,80.65,80.38,1305336072,0.00171814081506426,0.0,6.523095179621313e-05,False,False
MLP-Giant,17,58,65.1,66.1,1870007008,0.0001494925696970927,0.12636814475892136,5.96655920053013e-05,False,False
MLP-Giant,17,59,82.91,82.74,964135543,0.040181963624275376,0.47879064233964536,0.00011881329151623257,False,False
MLP-Giant,17,60,82.02,82.18,1327126619,0.003618837858594317,0.15202606479427558,0.0006894174356914233,False,False
