architecture,run,trial,val_acc,test_acc,train_seed,lr,lr_decay,weight_decay
MLP-Small,25,8,57.55102040816327,55.374149659863946,1637620687,0.0171259182292153,0.0,2.9542225832095357e-05
MLP-Small,25,9,56.054421768707485,53.197278911564624,67358176,0.0005219421029929,0.0,4.839036058548455e-06
MLP-Small,26,0,46.87083888149135,49.2676431424767,87291746,0.0069055844938459,0.0052096328561782,2.255063857988e-06
MLP-Small,26,1,50.59920106524634,53.92809587217044,1157587999,0.0037770024173857,0.0,1.898578321309361e-05
MLP-Small,26,2,48.06924101198402,50.06657789613848,1040488937,0.0001368034140309,1.2693407967490126e-05,1.3458038872669568e-05
MLP-Small,26,3,58.85486018641811,59.387483355525966,873257180,0.0627550988014595,0.0001589773858326,1.729803809367589e-05
MLP-Small,26,4,50.865512649800266,51.797603195739015,1987929840,0.0550220690926496,0.0,0.0020725855747324
MLP-Small,26,5,22.37017310252996,21.97070572569907,128526384,0.0001505201117344,0.0046710020324501,0.0001274392966168
MLP-Small,26,6,50.865512649800266,52.19707057256991,245463796,0.0044154808996953,0.0004763148843306,2.5393087669700776e-05
MLP-Small,26,7,53.92809587217044,55.392809587217045,113988455,0.008881207485788,1.1728477220778275e-05,0.0028756087250896
MLP-Small,26,8,49.2676431424767,54.86018641810919,152314296,0.007045815672587,0.0,0.000408288825141
MLP-Small,26,9,35.28628495339547,36.085219707057256,1882647494,0.0021238472273004,0.007083077665156,0.0013642617443181
MLP-Small,27,0,52.51700680272109,54.07608695652174,640439893,0.0043647343685956,0.0005326749932608,1.6846979067679507e-05
MLP-Small,27,1,60.0,57.47282608695652,1217029921,0.0406275915443424,0.0,0.0001418280829358
MLP-Small,27,2,54.82993197278912,54.891304347826086,267922866,0.0004751307706239,0.0,3.0322751705076447e-06
MLP-Small,27,3,61.36054421768708,58.016304347826086,522312158,0.0333290443649218,9.255156134048492e-05,0.0002245648481325
MLP-Small,27,4,57.82312925170068,58.15217391304348,605162120,0.0338429504772384,0.0,6.430942210035141e-05
MLP-Small,27,5,56.734693877551024,56.38586956521739,2044325107,0.0208012195407998,0.0001219791461552,1.3962805856589378e-05
MLP-Small,27,6,52.925170068027214,55.43478260869565,1824241825,0.0003367461044599,0.0001723556098778,2.4408839682402315e-05
MLP-Small,27,7,58.095238095238095,57.880434782608695,274190167,0.0028534838833918,0.0,0.0098882602759028
MLP-Small,27,8,56.326530612244895,55.70652173913044,1921612362,0.0191698639090357,3.669765637235066e-05,3.6092889676993656e-05
MLP-Small,27,9,53.87755102040816,52.17391304347826,82679943,0.0018386087110142,0.0,1.85630716106556e-06
MLP-Small,28,0,55.92991913746631,55.98923283983849,1560021032,0.0143200237075782,0.0001054609412067,0.0008613431883864
MLP-Small,28,1,30.862533692722373,29.475100942126517,935015010,0.000323125248119,0.0021818379244887,0.0017174544916056
MLP-Small,28,2,56.73854447439353,56.52759084791386,1435266030,0.007149000327081,0.000186268295115,0.0014196667539478
MLP-Small,28,3,57.95148247978437,54.10497981157469,1348260412,0.006282980127572,3.161768341974715e-05,1.93697912958964e-06
MLP-Small,28,4,51.886792452830186,53.56662180349933,1725954176,0.0013029957476085,0.0,1.7901767095964023e-05
MLP-Small,28,5,54.44743935309973,55.18169582772544,1669007522,0.0003187568946962,6.261940040090349e-05,5.605934159793676e-06
MLP-Small,28,6,53.77358490566038,55.45087483176312,341785631,0.0006731513717198,0.0,1.0295631659127574e-06
MLP-Small,28,7,53.6388140161725,55.98923283983849,1352740252,0.0254345008936098,0.0013020144274743,3.12598774472581e-06
MLP-Small,28,8,52.02156334231806,51.54777927321669,846480753,0.0001398898606784,0.0,0.0017460712285202
MLP-Small,28,9,54.04312668463612,53.43203230148048,1950870109,0.0049425780145326,0.0003436757935916,4.12822207196501e-05
MLP-Small,29,0,53.75494071146245,58.55263157894737,461386940,0.0350478932749613,0.0002271862519289,0.0034883872308755
MLP-Small,29,1,51.11989459815547,55.0,1254975513,0.0003500723576763,9.653766240996602e-05,1.5639286151359102e-05
MLP-Small,29,2,58.10276679841897,60.39473684210526,1244254671,0.0516882604566291,0.0,1.5371135484572996e-06
MLP-Small,29,3,52.30566534914361,55.78947368421053,1221206074,0.0140867072103884,0.0003726894907791,4.917596880078836e-06
MLP-Small,29,4,54.28194993412384,58.42105263157895,1123517184,0.014697207869042,1.6826160338598645e-05,3.895853321210038e-06
MLP-Small,29,5,58.89328063241107,62.89473684210526,1160240519,0.0684544098234229,4.948173058461368e-05,4.507711988619928e-05
MLP-Small,29,6,51.51515151515152,56.18421052631579,1958773345,0.006199447081222,6.541744808128592e-05,0.000143323044228
MLP-Small,29,7,46.50856389986825,49.60526315789474,303764850,0.0004137058028848,0.0006027569502879,6.145318299251139e-05
MLP-Small,29,8,49.40711462450593,52.63157894736842,1200754172,0.0001586661518306,0.0,2.339893993826781e-05
MLP-Small,29,9,50.59288537549407,54.86842105263158,1564795562,0.0014437744646075,6.60310561260535e-05,3.324086824575639e-05
MLP-Small,0,10,44.32284541723666,49.86338797814208,198880999,0.0834896346453778,0.0,0.0039920511669462
MLP-Small,0,11,53.21477428180575,54.91803278688525,474618673,0.000309993651039,0.0,1.0385753920862036e-05
MLP-Small,0,12,60.32831737346101,59.42622950819672,1199041335,0.0362983553258077,9.16998751151815e-05,2.337692326313411e-05
MLP-Small,0,13,48.15321477428181,50.95628415300546,587626328,0.000105343020449,0.0,1.2584735516395672e-05
MLP-Small,0,14,45.96443228454172,48.49726775956284,117229539,0.0001985959921283,0.0003210752633473,0.0001155020304504
MLP-Small,0,15,56.087551299589606,55.32786885245902,191612181,0.0574567130075572,3.183900917061613e-05,0.0007169036670399
MLP-Small,0,16,54.30916552667578,55.32786885245902,1399390485,0.0049672939345117,1.362374636841098e-05,2.789498728395416e-05
MLP-Small,0,17,57.59233926128591,57.10382513661202,2020057664,0.0197608216199298,0.0016724215826346,0.0027464352681318
MLP-Small,0,18,57.3187414500684,57.240437158469945,426845949,0.0028364113762318,0.0,0.0068070042834172
MLP-Small,0,19,53.89876880984952,54.6448087431694,1588489157,0.0008968785169104,0.0,3.99480054778026e-06
MLP-Small,1,10,41.75824175824176,40.1920438957476,692532833,0.0005482515737116,0.0012748556510859,4.334310258279408e-05
MLP-Small,1,11,55.90659340659341,52.81207133058985,432898045,0.0088531866271983,2.745619848769209e-05,7.302038047025154e-05
MLP-Small,1,12,51.92307692307692,55.41838134430727,1345012248,0.0069976923028152,0.0,3.1175335151625964e-06
MLP-Small,1,13,53.02197802197802,55.28120713305898,644094730,0.0004634831367595,0.0,5.423540177395024e-06
MLP-Small,1,14,54.53296703296704,55.00685871056241,1228744854,0.0004565446300386,0.0,5.283748939059717e-05
MLP-Small,1,15,55.35714285714285,58.02469135802469,1159891527,0.0081454977126308,0.0018804564156806,0.0019837802267116
MLP-Small,1,16,50.27472527472528,48.83401920438958,753720391,0.0001777061807769,0.000105483978807,0.0001881498409392
MLP-Small,1,17,56.18131868131868,55.41838134430727,1229870423,0.0010445839205481,0.0,0.0003280960373953
MLP-Small,1,18,53.434065934065934,55.96707818930041,2041507533,0.0110873090839772,0.0,2.902189773937163e-05
MLP-Small,1,19,52.1978021978022,53.90946502057613,205310535,0.0002731414557348,2.6885797841704583e-05,0.0003069137002312
MLP-Small,2,10,50.0687757909216,50.61898211829436,1050000188,0.0001625134728909,0.0,1.8945697003107705e-05
MLP-Small,2,11,55.15818431911967,51.71939477303989,526379211,0.0094203391252641,0.0001519204156704,0.0001329734560931
MLP-Small,2,12,51.71939477303989,52.81980742778542,1030722403,0.0033654460100507,0.0,1.1980926718285152e-05
MLP-Small,2,13,48.96836313617607,49.65612104539202,520871161,0.0004097648894763,0.0003884124986726,0.0019904937387337
MLP-Small,2,14,31.63686382393397,33.14993122420908,870612202,0.0015682037676106,0.006893664782183,0.0009266775626283
MLP-Small,2,15,56.808803301237965,55.29573590096286,563912561,0.0430332007539321,0.0013220035846963,0.0002921103799051
MLP-Small,2,16,53.78266850068776,52.81980742778542,1644558149,0.0011015454128054,0.0,2.833881011033472e-06
MLP-Small,2,17,52.81980742778542,51.99449793672627,1699424507,0.0078064826033281,0.0001234129312925,1.1194216537143686e-05
MLP-Small,2,18,54.47042640990372,56.94635488308116,1016927435,0.0022628111171515,0.0,0.002841958756782
MLP-Small,2,19,26.82255845942228,25.859697386519944,597495610,0.0001213604472575,0.0014206466622588,4.433447418982308e-06
MLP-Small,3,10,55.44959128065395,53.54223433242507,1792824853,0.0003541041390423,0.0001338647291285,1.7683715743857015e-05
MLP-Small,3,11,53.13351498637602,50.13623978201635,1095968285,0.0876438880854924,5.389009089921535e-05,0.000743236898646
MLP-Small,3,12,50.817438692098094,52.99727520435968,1819050937,0.0035770058885521,0.0,1.3167343883358948e-06
MLP-Small,3,13,60.8991825613079,56.67574931880109,1281576734,0.0779953819363862,0.0010725851530585,0.0005366967173594
MLP-Small,3,14,55.0408719346049,54.08719346049046,371115130,0.0016740961014373,0.0,0.0001409144881994
MLP-Small,3,15,32.15258855585831,31.33514986376022,1717792818,0.0001103721498543,0.0006144203080839,6.798297893491387e-05
MLP-Small,3,16,53.54223433242507,49.59128065395095,741360784,0.0020457832335942,0.0018808659191019,0.0007503073434927
MLP-Small,3,17,53.950953678474114,52.31607629427793,14908435,0.0004136470350735,0.000205088718857,0.0014615672232086
MLP-Small,3,18,57.76566757493188,55.858310626703,1345933034,0.0987205253204162,0.0019424866681693,9.796178275667846e-06
MLP-Small,3,19,50.40871934604905,45.91280653950954,2097226177,0.0050226625956199,0.0064405053755057,1.705361989048549e-05
MLP-Small,4,10,56.353591160220994,56.13793103448276,1796341840,0.038020973838426,1.535906642926968e-05,3.538250932693005e-06
MLP-Small,4,11,52.6243093922652,54.75862068965517,1447852571,0.0156935964090827,0.0,0.0003720685428796
MLP-Small,4,12,52.209944751381215,56.27586206896552,1551418883,0.0146438837039915,0.0033961744613431,0.0002585719447041
MLP-Small,4,13,53.45303867403315,56.13793103448276,1309982607,0.0519931310437051,0.0014129473859229,7.077029763546208e-06
MLP-Small,4,14,39.226519337016576,39.310344827586206,1177061068,0.0003234147954699,0.0008135581575224,0.0001191282113676
MLP-Small,4,15,55.80110497237569,57.6551724137931,374217981,0.03550645003307,0.0,1.1950446609391453e-05
MLP-Small,4,16,53.86740331491713,56.55172413793103,1630013541,0.058057488020827,0.0008351513849812,1.9403535573059043e-05
MLP-Small,4,17,52.48618784530387,56.13793103448276,1316394741,0.0040286942993393,0.0,0.0087271580878147
MLP-Small,4,18,52.6243093922652,58.06896551724138,817553599,0.0786651718994816,0.0,1.5311035703205082e-06
MLP-Small,4,19,51.24309392265194,52.689655172413794,1573029026,0.0003075076424376,1.1965609225964556e-05,1.9990289774682897e-05
MLP-Small,5,10,51.78082191780822,51.57318741450069,1305735763,0.0028180839581097,0.0,2.010683853446283e-06
MLP-Small,5,11,28.90410958904109,30.232558139534884,1118231709,0.0004557820889107,0.0041306650050641,1.7436409733198064e-06
MLP-Small,5,12,55.342465753424655,57.72913816689466,120683237,0.002261266565651,0.0,0.0030476366230371
MLP-Small,5,13,53.6986301369863,55.26675786593707,1449546851,0.0064697680560071,0.0020259867364354,0.0001653407620435
MLP-Small,5,14,47.80821917808219,50.88919288645691,1044888033,0.0001425075700025,1.3378953681999264e-05,6.315005222901483e-05
MLP-Small,5,15,34.52054794520548,36.52530779753762,320155627,0.0001394749628761,0.0004944477464804,0.0015439527463361
MLP-Small,5,16,54.93150684931507,55.95075239398085,884152555,0.0062010388083287,0.0007937449896504,0.0053969434963231
MLP-Small,5,17,53.15068493150685,53.62517099863201,1675082545,0.0277524400702176,0.0093881676141456,7.549226373511293e-06
MLP-Small,5,18,53.013698630136986,54.71956224350205,933758981,0.0006437764016826,5.215168200637765e-05,7.934676535629301e-05
MLP-Small,5,19,50.41095890410959,51.57318741450069,1968896685,0.0092076308727747,5.905969463945915e-05,2.972555834489822e-06
MLP-Small,6,10,55.99455040871935,56.26702997275204,84669713,0.0727380430687868,1.2780183911919432e-05,5.065426715292483e-05
MLP-Small,6,11,52.043596730245234,57.22070844686648,1377035964,0.0043171268535495,1.2402871683028283e-05,0.0082887469732932
MLP-Small,6,12,47.27520435967303,55.72207084468665,799622886,0.0002561226518609,0.0,5.652002819821333e-05
MLP-Small,6,13,52.99727520435968,55.177111716621255,1373176161,0.0374657341548699,0.0,0.0009260973962543
MLP-Small,6,14,51.90735694822888,57.62942779291553,469166345,0.0127907069439879,0.0,2.2215847842175664e-05
MLP-Small,6,15,50.817438692098094,55.99455040871935,863283926,0.0272991089449701,0.0,0.0057136819467018
MLP-Small,6,16,49.18256130790191,55.177111716621255,34141324,0.0058155976411769,0.0001999256304658,7.888240497810632e-05
MLP-Small,6,17,52.043596730245234,58.99182561307902,1673155970,0.0063282471487645,0.0,0.0019342920466364
MLP-Small,6,18,54.90463215258856,58.44686648501362,867124061,0.0336739556207948,0.0001070482995198,1.3749101524770968e-06
MLP-Small,6,19,52.58855585831063,58.31062670299728,1611995176,0.013388265333084,0.0,5.422570640116174e-05
MLP-Small,7,10,26.27235213204952,31.77441540577717,214781653,0.000365516020129,0.0027246054329274,0.0007665951606026
MLP-Small,7,11,51.169188445667125,57.22145804676754,1606133038,0.0844954438708143,0.0020207131284114,0.0096781064850354
MLP-Small,7,12,48.555708390646494,57.08390646492435,818459030,0.0074356767099797,0.0,0.0058109968053209
MLP-Small,7,13,51.031636863823934,54.332874828060525,383366883,0.0081777891985494,0.0018585743207767,0.0004779162701847
MLP-Small,7,14,50.0687757909216,54.332874828060525,482812830,0.0013697650060829,0.0,5.243243010305849e-05
MLP-Small,7,15,34.93810178817056,37.13892709766162,146267098,0.0014229606386473,0.0047898877287562,5.495963375766596e-06
MLP-Small,7,16,53.92022008253095,57.22145804676754,1506946792,0.0892959333044672,0.002493404723798,6.09501322557057e-05
MLP-Small,7,17,50.89408528198074,56.39614855570839,1249243281,0.0111031239957385,0.0,0.006395577353731
MLP-Small,7,18,51.5818431911967,57.35900962861073,315183780,0.0004289567148589,0.0,0.000244398253238
MLP-Small,7,19,49.9312242090784,54.88308115543329,517104278,0.0010254253729331,0.0,2.735266337384453e-05
MLP-Small,8,10,55.77956989247312,53.62903225806452,30597741,0.0274704213285716,7.674904091134151e-05,0.0036053098491219
MLP-Small,8,11,46.10215053763441,46.90860215053763,601676505,0.0001760163950414,0.0002119211476606,0.0005448048340558
MLP-Small,8,12,54.16666666666666,53.89784946236559,1353475766,0.000659771927058,0.0,6.650522777597737e-06
MLP-Small,8,13,55.376344086021504,55.10752688172043,1125482851,0.0131931757743244,0.000146896066207,0.0077346941638318
MLP-Small,8,14,55.51075268817204,59.13978494623656,795596159,0.048225636203861,0.0,1.74549392554834e-05
MLP-Small,8,15,45.43010752688172,44.22043010752688,1729507801,0.0008110288792629,0.00119526324173,0.0001462493107534
MLP-Small,8,16,55.376344086021504,54.83870967741935,1654889333,0.001205845530911,0.0,0.0076362624587607
MLP-Small,8,17,50.80645161290322,52.1505376344086,593263694,0.0001583878865481,0.0,0.002610232221805
MLP-Small,8,18,54.30107526881721,55.10752688172043,149994191,0.0328363625688829,2.1180417642321985e-05,0.0016304889245082
MLP-Small,8,19,52.1505376344086,53.36021505376344,1061355156,0.0001992714596094,0.0,1.1966045006666053e-05
MLP-Small,9,10,54.34782608695652,54.755434782608695,595676762,0.0002870244205013,5.385712277233714e-05,0.0029223205984045
MLP-Small,9,11,54.21195652173913,54.07608695652174,1492423419,0.057615267518703,2.2619228402910783e-05,3.0403957702196864e-05
MLP-Small,9,12,54.755434782608695,52.03804347826087,1928742304,0.001887009712215,3.4957653113173194e-05,2.745950337540384e-05
MLP-Small,9,13,53.80434782608695,52.30978260869565,1043587090,0.0028941681849813,0.0021528221072065,4.276172814633861e-05
MLP-Small,9,14,53.125,54.755434782608695,607875359,0.0004269233479198,0.0,1.2262864820282129e-06
MLP-Small,9,15,53.53260869565217,52.98913043478261,1152261228,0.000518804899586,0.0,2.9266683876707563e-05
MLP-Small,9,16,54.21195652173913,54.48369565217392,1625620562,0.0861697086598101,0.0,0.000173593662352
MLP-Small,9,17,53.39673913043478,52.44565217391305,1358694345,0.0013068018769609,0.0,1.2647753295622502e-06
MLP-Small,9,18,53.80434782608695,53.26086956521739,1720099546,0.0305399058649972,0.0,0.0008489558336958
MLP-Small,9,19,31.38586956521739,30.16304347826087,958678552,0.0001583024588857,0.0008847913140784,0.0007810718126338
MLP-Small,10,10,39.25104022191401,39.66712898751734,1993853900,0.0001332327900541,0.0002851448676011,0.0003578974438092
MLP-Small,10,11,53.25936199722607,55.75589459084605,861846040,0.0204719388193019,0.0,1.2500651527156936e-06
MLP-Small,10,12,51.59500693481276,53.12066574202497,1443498522,0.0030663054836184,2.7597742261664137e-05,0.001060066399058
MLP-Small,10,13,50.762829403606105,52.42718446601942,1146230904,0.0015710485580527,0.0,1.1136517214302696e-06
MLP-Small,10,14,43.68932038834952,44.24410540915395,557198028,0.0021503761216069,0.0033112402834063,0.0001687542154068
MLP-Small,10,15,23.162274618585297,23.71705963938973,81462228,0.0004703515999412,0.0091247557109203,9.65279830621122e-06
MLP-Small,10,16,52.56588072122053,55.20110957004161,2095311382,0.000605579287659,6.42406580055369e-05,0.0095781270465738
MLP-Small,10,17,47.8502080443828,49.375866851595006,1670707769,0.0002166267809915,0.0001707278108996,3.545555984910349e-05
MLP-Small,10,18,52.1497919556172,51.73370319001387,1603282373,0.0002400611301956,0.0001592165329267,0.0025920939157622
MLP-Small,10,19,51.45631067961165,52.843273231622746,608317404,0.0003075514523813,0.0,0.0009491104429634
MLP-Small,11,10,52.674897119341566,54.52054794520548,112048494,0.0001993690714945,0.0,5.618405736394203e-05
MLP-Small,11,11,22.90809327846365,25.616438356164384,1494132296,0.0005507112923207,0.0074684296121602,0.0002750411550505
MLP-Small,11,12,56.104252400548695,56.02739726027397,434039105,0.039517275474141,0.0,3.087513745121474e-05
MLP-Small,11,13,52.53772290809328,54.7945205479452,1210300291,0.0028329469178484,9.778650074563712e-05,0.0004374391058476
MLP-Small,11,14,53.36076817558299,57.53424657534247,524247065,0.016642353001073,0.0022641637481552,0.0085526763222803
MLP-Small,11,15,55.41838134430727,56.84931506849315,1030669297,0.0496553097216537,0.0011670936498517,0.0020173442288866
MLP-Small,11,16,51.16598079561042,52.32876712328767,1156739729,0.0002379396411807,0.0,2.0826320734230124e-06
MLP-Small,11,17,26.611796982167352,26.575342465753423,1350275012,0.0001871394885373,0.0017094865517149,1.859424601503525e-06
MLP-Small,11,18,38.820301783264746,38.76712328767123,481727010,0.0047667573707067,0.0097249047539172,0.0066860619805619
MLP-Small,11,19,52.94924554183813,56.02739726027397,1857145915,0.0004222258359471,0.0,0.0031749766317483
MLP-Small,12,10,56.310679611650485,58.310249307479225,1387681246,0.0329063026582491,3.64028997948622e-05,1.0490872618787246e-05
MLP-Small,12,11,54.36893203883495,54.15512465373961,180203767,0.0222672015012761,0.0016629740370849,8.842771204662562e-06
MLP-Small,12,12,51.17891816920943,50.0,1616563780,0.0002784912120659,0.000195667709101,8.03973752274199e-05
MLP-Small,12,13,53.536754507628295,55.95567867036011,1412472141,0.0120384137789115,0.0,2.00202013322228e-05
MLP-Small,12,14,56.03328710124827,58.72576177285318,302886734,0.0332388455402048,0.0,1.540931658141469e-06
MLP-Small,12,15,54.78502080443828,56.64819944598338,1413614437,0.0158042776763943,1.0726266896166646e-05,0.0002091048352807
MLP-Small,12,16,52.98196948682386,58.310249307479225,1564117206,0.0157584252207282,0.0,0.0002084782938886
MLP-Small,12,17,54.09153952843273,57.202216066482,1790286502,0.0528915583800116,0.0057973764393286,0.0001758219382505
MLP-Small,12,18,54.23023578363384,54.84764542936288,814487697,0.001544264536091,0.0,0.0021811139745158
MLP-Small,12,19,31.9001386962552,32.96398891966759,819215303,0.0001995302754729,0.001222829839085,2.3425267079223456e-05
MLP-Small,13,10,30.21108179419525,31.88405797101449,676463826,0.0006999679682289,0.0044994093592165,0.0045591041998101
MLP-Small,13,11,52.5065963060686,54.54545454545455,479503268,0.0075048009693799,0.0006281656917198,0.0005032831556003
MLP-Small,13,12,45.514511873350926,50.06587615283267,642150131,0.0010579454716606,0.0013087802295981,2.748744907543724e-05
MLP-Small,13,13,50.13192612137203,56.78524374176549,552985037,0.0113153368773339,0.0,1.9467050444083178e-06
MLP-Small,13,14,36.41160949868074,40.05270092226614,1948699638,0.000137711442074,0.0003893340377562,4.73234271140407e-05
MLP-Small,13,15,23.218997361477573,22.66139657444005,1577661980,0.000401457605136,0.0076999862639749,0.0001114917640617
MLP-Small,13,16,51.45118733509235,54.6772068511199,765281174,0.0003386384225764,0.0,0.0010280178722463
MLP-Small,13,17,53.03430079155673,56.78524374176549,222513570,0.0317269870327345,0.0020039523721028,4.586697174377733e-05
MLP-Small,13,18,50.0,54.4137022397892,1305275075,0.0080212791448232,0.0,3.7647036454349782e-06
MLP-Small,13,19,51.05540897097625,57.04874835309618,7931591,0.0148876879972789,0.0,1.3384789060496522e-05
MLP-Small,14,10,57.82312925170068,56.38586956521739,316242056,0.0788418619110748,0.0048725851434965,1.7974604891920828e-05
MLP-Small,14,11,57.55102040816327,54.21195652173913,1062440744,0.0034093873985501,1.5790001600221904e-05,0.0091215091432321
MLP-Small,14,12,55.51020408163265,54.619565217391305,1203493279,0.075413694954197,0.0,1.825768713068733e-05
MLP-Small,14,13,53.74149659863946,50.95108695652174,801229992,0.0050863768839004,0.0,0.0001009468926357
MLP-Small,14,14,20.13605442176871,20.92391304347826,1723032819,0.0001590781565134,0.0098597641334671,8.194755124759317e-05
MLP-Small,14,15,55.23809523809524,52.17391304347826,220358610,0.0091721756987267,2.065473602174728e-05,0.0093727427243859
MLP-Small,14,16,21.496598639455783,20.65217391304348,2061799739,0.0001536135189033,0.0047900338285449,0.00022608796567
MLP-Small,14,17,55.10204081632653,52.71739130434783,1480822717,0.0007186094015388,2.013720424360272e-05,0.0012479098316078
MLP-Small,14,18,56.59863945578231,57.33695652173913,1468841176,0.0117921298983316,0.0,9.433498984818497e-05
MLP-Small,14,19,53.46938775510204,49.18478260869565,1710369711,0.0053191572630776,0.0044369829379666,0.0001264756848904
MLP-Small,15,10,54.30916552667578,51.63934426229508,1835372820,0.0078572148443351,0.0019740729863629,3.407780784901372e-05
MLP-Small,15,11,25.991792065663475,28.55191256830601,1456401749,0.0002890635458353,0.0036812415475465,6.32934565744535e-05
MLP-Small,15,12,52.120383036935706,54.37158469945355,1893858688,0.0088047633616459,0.0004170253947358,3.6055574822220658e-06
MLP-Small,15,13,53.21477428180575,49.86338797814208,1444595435,0.0002417942097429,0.0001275509551699,0.0038684007512129
MLP-Small,15,14,56.087551299589606,53.14207650273224,512852866,0.0018939083289798,0.0006363894245163,0.0001860013888728
MLP-Small,15,15,58.5499316005472,56.830601092896174,972383049,0.08765912531314,1.4652269728836178e-05,1.933148245963098e-06
MLP-Small,15,16,54.85636114911081,54.23497267759563,1364794120,0.0030794145936079,0.0,0.0002194899695262
MLP-Small,15,17,52.80437756497948,51.22950819672131,1969418070,0.0083975701740176,0.0044934646940631,0.0002223757137212
MLP-Small,15,18,59.23392612859097,61.47540983606557,1335312032,0.0303366925629996,0.0,8.650407329926608e-05
MLP-Small,15,19,61.83310533515732,59.42622950819672,1489900163,0.0471211817261619,1.0178599259242169e-05,5.373109899465382e-05
MLP-Small,16,10,56.2753036437247,53.36927223719677,424567341,0.0042983346349278,3.787600041250678e-05,2.090828765940768e-06
MLP-Small,16,11,54.52091767881242,56.46900269541779,900657112,0.0137246215338404,0.0,0.0006454558552328
MLP-Small,16,12,56.41025641025641,57.142857142857146,410123641,0.0215479893923618,0.0002068883700396,0.0006956417795446
MLP-Small,16,13,33.063427800269906,35.84905660377358,532242162,0.00021136585646,0.0008609614736927,0.0061633604195358
MLP-Small,16,14,56.81511470985155,56.064690026954175,387553630,0.0030995895323344,0.0004582938896455,0.002530663570399
MLP-Small,16,15,54.92577597840756,53.6388140161725,1059897642,0.007720271428301,0.0002050834588287,1.0226406096132315e-06
MLP-Small,16,16,55.465587044534416,52.69541778975741,1690839980,0.0481936427851872,0.0,0.0027538099224212
MLP-Small,16,17,56.2753036437247,55.66037735849056,99494808,0.0003029602122348,0.0,0.001515382335898
MLP-Small,16,18,54.52091767881242,57.8167115902965,485164014,0.0005506313492135,7.92737844628531e-05,0.0002198510576215
MLP-Small,16,19,50.87719298245614,53.09973045822103,67552788,0.0005219272466346,0.0003244724880942,4.782855480639385e-05
MLP-Small,17,10,55.63002680965148,52.54691689008043,1210429455,0.0019481170224645,0.0003140854492738,0.0072969447528648
MLP-Small,17,11,59.78552278820376,57.9088471849866,203536770,0.0433903291673469,1.7776939189733404e-05,0.0001815703254642
MLP-Small,17,12,31.903485254691688,30.160857908847184,405312261,0.0010703006633303,0.007118712812649,0.0002054151861893
MLP-Small,17,13,55.76407506702413,54.289544235924936,2040045035,0.017916451722037,1.0068565651993575e-05,2.313734537625647e-06
MLP-Small,17,14,56.4343163538874,50.40214477211797,1109148575,0.041788170575972,0.0071219785743744,2.762314824852204e-06
MLP-Small,17,15,53.88739946380697,50.0,115482137,0.00525024204373,0.0015668647709096,1.3060669234461248e-05
MLP-Small,17,16,57.77479892761394,57.37265415549598,759567414,0.0581237741106059,0.0,6.97411587162874e-05
MLP-Small,17,17,22.5201072386059,22.654155495978557,925712983,0.0001807122904943,0.0059825782248597,8.225717144259192e-06
MLP-Small,17,18,49.73190348525469,47.98927613941019,234783797,0.0334049825826565,1.297305053433548e-05,0.0061428980013594
MLP-Small,17,19,56.56836461126005,53.08310991957104,240531036,0.0819821179722873,1.1162849054747109e-05,0.0009466658284602
MLP-Small,18,10,48.77384196185286,49.45504087193461,327590044,0.000104634985704,1.447845810853854e-05,0.0003121030109069
MLP-Small,18,11,52.58855585831063,56.81198910081744,265115219,0.0101481219227044,0.0,0.0073872561627943
MLP-Small,18,12,49.18256130790191,50.0,614995407,0.0001202250824288,0.0,0.002164858734269
MLP-Small,18,13,56.4032697547684,57.35694822888284,203176630,0.0699911126224437,1.8802659088480435e-05,0.000308510222514
MLP-Small,18,14,55.5858310626703,54.63215258855586,497326491,0.0007400750939263,0.0,0.0066356492589528
MLP-Small,18,15,55.3133514986376,57.49318801089918,445354122,0.0155481826714533,0.0,4.195630690668201e-05
MLP-Small,18,16,23.84196185286104,27.111716621253407,1963002352,0.0001347524333386,0.0014819976864492,0.000343389837632
MLP-Small,18,17,52.99727520435968,51.77111716621253,1220393065,0.0026282488524651,0.0,1.2484545171669943e-06
MLP-Small,18,18,53.13351498637602,54.223433242506815,135418216,0.0065610082938583,0.0,9.66373564265114e-06
MLP-Small,18,19,52.724795640326974,52.31607629427793,2011106531,0.0002364573323322,0.0,4.284649702818732e-06
MLP-Small,19,10,39.03095558546433,41.12903225806452,2069791566,0.0001721992148452,0.0004053246196359,3.189311673301681e-06
MLP-Small,19,11,43.337819650067296,46.236559139784944,1705897129,0.0001987338455476,0.0002830844440642,0.0002317409740082
MLP-Small,19,12,53.70121130551817,56.58602150537634,869155547,0.0169550365039166,0.0011847302451634,0.0059420767364021
MLP-Small,19,13,43.74158815612383,48.38709677419355,1908502950,0.0040519474891551,0.0060251293643767,2.314995266978749e-06
MLP-Small,19,14,58.68102288021535,58.064516129032256,943140309,0.0291801110988217,1.220074668861368e-05,0.0001770366837914
MLP-Small,19,15,49.12516823687752,48.11827956989247,1907834189,0.0730107799748536,0.0,0.0010646551233508
MLP-Small,19,16,50.06729475100942,52.41935483870968,695702469,0.0031247335269182,0.0,5.317788342804286e-06
MLP-Small,19,17,48.99057873485868,53.2258064516129,386950922,0.0011084181727838,0.0009552634225214,8.685468825064701e-06
