architecture,run,trial,val_acc,test_acc,train_seed,lr,weight_decay,momentum,max_steps
shake_shake_32d,21,13,30.262443438914023,30.90497737556561,1643052523,0.2587617302319476,0.0039790061825446,0.970788559594423,133092
shake_shake_32d,21,14,95.18552036199095,95.21266968325791,244103260,0.0132101240527227,0.0018788971287165,0.8284893242422244,93512
shake_shake_32d,21,15,92.9683257918552,93.18552036199095,1529391306,0.0096624929507053,0.0001553093199737,0.8922492307487354,105124
shake_shake_32d,21,16,91.05882352941175,91.3846153846154,2004583330,0.007019419860543,1.8163157058238707e-05,0.8810653736755577,80272
shake_shake_32d,21,17,95.13122171945702,95.15837104072398,1417347354,0.4127102325672135,0.0002735564436241,0.8202130825422613,92349
shake_shake_32d,21,18,93.98190045248867,94.19004524886878,1223283532,0.3847039132262555,0.0006312170020258,0.8039668638246058,75986
shake_shake_32d,21,19,94.27149321266968,94.1266968325792,1968877596,0.0142214111588794,5.5188397623741e-05,0.9619675987211396,122426
shake_shake_32d,21,20,93.01357466063348,93.33031674208144,79672221,0.0094686666594218,0.0003210283060746,0.8417606134163094,113165
shake_shake_32d,21,21,48.57013574660633,48.94117647058823,198521502,0.3755301601339164,0.0034679062839776,0.8822751346268405,134169
shake_shake_32d,21,22,95.27601809954751,95.2579185520362,1455644701,0.036159532809759,0.0003734636808714,0.8968259607984727,90035
shake_shake_32d,21,23,94.92307692307692,94.89592760180996,497674311,0.040725541552875,0.0042979727508689,0.8146846586402612,114547
shake_shake_32d,21,24,95.33031674208144,95.28506787330316,334894823,0.0112407220640221,0.0009599287783021,0.9473938700359944,86949
shake_shake_32d,21,25,93.52036199095022,93.60180995475112,2036383342,0.0687444401265908,2.448149745935767e-05,0.8016288565861536,89752
shake_shake_32d,21,26,64.01809954751131,64.5972850678733,307406403,0.0868356711405184,0.0025668430603638,0.9663502514126844,129675
shake_shake_32d,21,27,68.34389140271493,68.57013574660634,16702166,0.2393734110401626,0.0026804291684162,0.8777689373142771,83348
shake_shake_32d,21,28,92.50678733031674,92.46153846153848,1697271068,0.016072187791477,4.853527888140343e-05,0.879342084888259,85009
shake_shake_32d,21,29,94.6787330316742,94.69683257918552,416785192,0.0149356643620228,0.0006328736286403,0.8589355576341031,97684
shake_shake_32d,22,0,93.3888788262996,93.63339974642275,617297900,0.0147261127586322,3.4056515532080195e-05,0.9703482954046624,83637
shake_shake_32d,22,1,93.6786813982974,93.85980800579604,1683191352,0.0622276470868593,1.3248804559661462e-05,0.9163377299855866,136735
shake_shake_32d,22,2,92.31117551168266,92.1843868864336,321598130,0.020834707186341,2.3618618675352783e-05,0.8352876007604358,117505
shake_shake_32d,22,3,94.9465676507879,95.04618728491216,9980426,0.1675165775327847,0.0001186418859033,0.8000445104117001,108459
shake_shake_32d,22,4,94.88317333816336,95.00090563303748,2086852046,0.0102088449883604,0.0010314835937939,0.905224112319247,84773
shake_shake_32d,22,5,90.54519108857092,90.44557145444666,1688258349,0.0056500804995169,8.571930642030121e-05,0.8731039486427837,81061
shake_shake_32d,22,6,94.71110306103968,94.79261003441404,1521375382,0.0074535452761139,0.0028020565101917,0.87570534680277,83013
shake_shake_32d,22,7,95.31787719616013,95.27259554428544,1733902370,0.482630787264372,0.0001233358886349,0.8485406884058284,113956
shake_shake_32d,22,8,94.8922296685383,95.10958159753667,397503275,0.0057448914738429,0.0020512955572975,0.8825316253201612,98028
shake_shake_32d,22,9,94.54808911429087,94.4394131497917,246382679,0.0949480792741626,0.0001411474615806,0.8009785990956206,85474
shake_shake_32d,22,10,95.1186379279116,95.02807462416229,942695240,0.0113598542461972,0.0010080475241769,0.9125602763634,83396
shake_shake_32d,22,11,95.10052526716174,95.21825756203586,825541724,0.2409647349539501,0.0002095703226572,0.8662490802931637,86838
shake_shake_32d,22,12,93.1081325846767,92.800217351929,943800536,0.0250727944036749,5.009636770737798e-05,0.8272187453026525,97568
shake_shake_32d,22,13,94.45752581054155,94.68393406991488,765981682,0.0364999324281394,0.0016546554683593,0.9266355896140548,92173
shake_shake_32d,22,14,93.74207571092194,93.74207571092194,305095839,0.0501656948931402,1.479217172999154e-05,0.9472621185618092,105798
shake_shake_32d,22,15,95.03713095453722,94.7201593914146,1349739456,0.0102642921768416,0.0009531498007261,0.8578549953542173,97495
shake_shake_32d,22,16,66.81760550624887,67.29759101612026,1717214981,0.1148588150185187,0.0074326993719324,0.8576426515260291,92497
shake_shake_32d,22,17,93.7601883716718,93.75113204129688,1390846500,0.0119991362198848,0.0002611542624008,0.8512838531409024,137971
shake_shake_32d,22,18,95.31787719616013,95.49900380365877,1058988876,0.0181438697134337,0.0012394151796515,0.8127345998622468,127012
shake_shake_32d,22,19,92.9722876290527,92.7730483608042,1629708464,0.0069457188982284,0.0001278883400662,0.9350611267867796,103617
shake_shake_32d,22,20,94.02282195254485,94.13149791704402,273644174,0.0717320210531666,2.997216922590647e-05,0.9055005540916532,100715
shake_shake_32d,22,21,94.54808911429087,94.31262452454266,1913019026,0.2066990551219252,1.6768899358976865e-05,0.9298115359718592,105332
shake_shake_32d,22,22,94.99184930266256,94.8922296685383,957553914,0.0609594281152552,0.0007259582660069,0.9266181696939394,115253
shake_shake_32d,22,23,95.29070820503532,95.07335627603696,285008179,0.1835974863543322,0.0006431050148854,0.8075743578518924,135486
shake_shake_32d,22,24,68.80999818873393,68.67415323310995,1430047936,0.3324121319254676,0.0019128624117025,0.859390503488612,113778
shake_shake_32d,22,25,95.38127150878464,95.2544828835356,219991802,0.0068789733733855,0.0029513523090017,0.8536236846366592,136717
shake_shake_32d,22,26,60.67741351204492,61.56493388878826,553270294,0.2213155596330271,0.0014579302323779,0.9622094237931454,79582
shake_shake_32d,22,27,9.50914689367868,9.744611483426915,1895786277,0.4744911047912317,0.000848279098359,0.9475221693098228,102784
shake_shake_32d,22,28,25.59318963955805,24.89585220068828,13862033,0.3982764406056059,0.0040955035106073,0.902425236638382,128281
shake_shake_32d,22,29,81.54319869588842,81.60659300851295,233735724,0.062882030830641,0.0058699142684623,0.907243562153222,75429
shake_shake_32d,23,0,93.66056873754756,93.71490671979714,1265661430,0.0430582869057281,1.933811669500727e-05,0.8796656772425475,117609
shake_shake_32d,23,1,93.75113204129688,93.91414598804565,892684008,0.0117534799996556,0.0034253085773848,0.9555793909518768,111308
shake_shake_32d,23,2,95.2273138924108,95.51711646440862,449091617,0.2819197743061691,0.0002105605785197,0.8437007961545687,99751
shake_shake_32d,23,3,76.87013222242348,77.83010324216627,241950614,0.2211685011297659,0.0017123229467663,0.90427734647423,104028
shake_shake_32d,23,4,95.00090563303748,95.08241260641188,270389008,0.0381031641703996,0.0028128973992928,0.8520623932864977,79540
shake_shake_32d,23,5,93.71490671979714,94.05904727404456,570317012,0.0079990179766849,0.0002771133391574,0.9049659462658228,132576
shake_shake_32d,23,6,94.52092012316608,94.83789168628871,280031621,0.3803599879102575,1.820233704232128e-05,0.8431959953042435,140841
shake_shake_32d,23,7,94.9193986596631,95.21825756203586,1221150985,0.0421080064469843,0.0002374100596676,0.9161679126775462,78981
shake_shake_32d,23,8,92.38362615468212,92.7187103785546,923246220,0.0216612946660339,0.0072556684703206,0.9022080784727614,101164
shake_shake_32d,23,9,94.05904727404456,94.44846948016664,1616386244,0.0480895491056011,3.7100367539726166e-05,0.8942557743407642,127482
shake_shake_32d,23,10,95.19108857091106,95.40844049990945,1896416961,0.0297145181913829,0.0007957607913295,0.8193208800659761,80919
shake_shake_32d,23,11,92.90889331642818,93.33454084405,194044056,0.0098411875051682,5.841403815379788e-05,0.922938689148632,109794
shake_shake_32d,23,12,95.1458069190364,95.45372215178408,793158116,0.1921928257297166,0.0001482870244147,0.8684001858045489,122017
shake_shake_32d,23,13,82.50316971563123,83.23673247600073,554833698,0.0936206423224087,0.001738055034904,0.943490271023172,77138
shake_shake_32d,23,14,90.67197971381997,91.08857091106684,2138876857,0.008816681934436,2.2624322800621447e-05,0.8439173809684322,79708
shake_shake_32d,23,15,94.34884984604238,94.70204673066472,868058680,0.0558937841784198,0.000116197818428,0.8507328335394074,105944
shake_shake_32d,23,16,45.10052526716174,44.52997645354103,1372552542,0.2611405114573917,0.003103763265072,0.9765837271346288,96786
shake_shake_32d,23,17,94.68393406991488,94.75638471291433,1821913893,0.0416792485729937,4.844780961111066e-05,0.982142145859919,84429
shake_shake_32d,23,18,94.2945118637928,94.39413149791704,1221183956,0.2625331848445194,1.92426499466233e-05,0.8002581408222427,133080
shake_shake_32d,23,19,61.63738453178772,63.07734106140192,520783398,0.1789056035820267,0.0084753031850944,0.8049055178447432,86050
shake_shake_32d,23,20,95.00996196341242,95.49900380365877,2137513736,0.0056439045935103,0.0057158443412625,0.8799887343251882,119521
shake_shake_32d,23,21,92.48324578880636,92.86361166455352,381247128,0.0050438300501466,6.012005909385636e-05,0.957414986311538,96559
shake_shake_32d,23,22,94.81977902553884,94.85600434703858,731340557,0.2456315501374543,0.0004329095305111,0.8625053227130732,87164
shake_shake_32d,23,23,87.96413693171527,88.32639014671255,130677467,0.4075358929347764,0.0006946980093641,0.867141108476948,121052
shake_shake_32d,23,24,58.12352834631408,57.951458069190366,464977178,0.1339010040966891,0.0057272048490117,0.9114307956304584,98909
shake_shake_32d,23,25,87.08567288534685,87.51132041296867,610394714,0.0737672705073657,0.0027723346610706,0.9073171128444004,96417
shake_shake_32d,23,26,93.94131497917044,94.04999094366964,1363340565,0.0226286720362632,1.409625589681613e-05,0.9815948970489076,103409
shake_shake_32d,23,27,93.82358268429633,94.38507516754213,892991891,0.3607973587031773,1.7392686126368495e-05,0.8044228400512559,92989
shake_shake_32d,23,28,90.18293787357362,90.47274044557146,1089665447,0.0050286624406941,1.6728777197017148e-05,0.8297088576378925,108290
shake_shake_32d,23,29,90.89838797319328,91.07045825031696,303928717,0.1814670272002014,0.000388266803896,0.9432693088480752,127896
shake_shake_32d,24,0,94.13746017296312,93.7556890588021,1766836619,0.1117943466493171,2.894246437000609e-05,0.8382109615699227,127318
shake_shake_32d,24,1,91.46108329540282,91.2160932095394,724085690,0.0065514456366253,4.706176272790512e-05,0.8272847230784665,130410
shake_shake_32d,24,2,94.97496586253985,94.88439832514108,189034611,0.0050293735259558,0.0006822581524882,0.9500421679603356,121676
shake_shake_32d,24,3,95.29358215748748,95.08465319497542,1939815298,0.0116260036407902,0.0011236814744185,0.968101532021926,127694
shake_shake_32d,24,4,85.22530723714155,85.3267795375933,371786065,0.4288747855562029,0.0010617629356323,0.8303796250352733,131089
shake_shake_32d,24,5,91.497496586254,91.72583287820864,544043940,0.0061778444723914,2.259790608929473e-05,0.8841536937181023,130549
shake_shake_32d,24,6,95.22075557578516,95.0573457127253,1464716667,0.0418798497822702,0.0004476840155135,0.8196999972081587,115737
shake_shake_32d,24,7,94.68365953573054,94.02876388130348,1392556178,0.0568392823770731,0.003401043889169,0.8363791913849715,100202
shake_shake_32d,24,8,86.68183887118798,86.4463863098489,2010870691,0.1271976738114891,0.0003366983630788,0.975731738539037,130616
shake_shake_32d,24,9,69.51297223486573,68.75113781176042,2008081038,0.118493291224515,0.0085414856305637,0.8044801263308098,135668
shake_shake_32d,24,10,92.18024578971324,91.67121791370836,433508014,0.0059990155444704,0.0003532012416521,0.9014459284661368,75852
shake_shake_32d,24,11,21.15612198452435,20.152921900600763,1006543350,0.3609021353203036,0.0068525255836453,0.8794731604330578,113908
shake_shake_32d,24,12,94.05553026854804,93.8922264700528,193582081,0.0244539925446375,5.4202140409799775e-05,0.9610979888681468,92562
shake_shake_32d,24,13,94.98406918525262,94.81157837247406,1718912958,0.0052937376789998,0.0061233750029029,0.9140167644990744,102705
shake_shake_32d,24,14,94.97496586253985,94.60222100855634,843437614,0.0878583276848669,7.336449657559205e-05,0.9788488958566206,87666
shake_shake_32d,24,15,59.845243513882565,59.65774622246496,1879728765,0.3680700554097724,0.0028139834039707,0.8612218095777343,101663
shake_shake_32d,24,16,94.85662266727356,94.065173857637,24031275,0.1635641205456083,2.267444371972412e-05,0.9627057769043748,83059
shake_shake_32d,24,17,95.21165225307236,94.929910795558,2128270121,0.1469361760673559,0.0001606126294243,0.937985029878901,103093
shake_shake_32d,24,18,94.4560764679108,94.0560713635536,999277,0.0171357831033123,0.0048874202444916,0.9096327446794368,131174
shake_shake_32d,24,19,18.643604915794263,18.705625341343527,1108972408,0.4515474762173496,0.0078463957682391,0.832910200462692,129716
shake_shake_32d,24,20,91.63404642694584,91.0067358456217,975607205,0.0121750579676084,4.333121717509926e-05,0.8320022398578075,76573
shake_shake_32d,24,21,65.12517068730087,64.89168032040779,2121815601,0.4175770038215541,0.0011755344260592,0.9247405449768492,79833
shake_shake_32d,24,22,95.1752389622212,94.93901328964137,1380043481,0.2697994485185367,7.386856095231038e-05,0.8877793884350189,105591
shake_shake_32d,24,23,85.70778334091943,85.50882941926088,43137098,0.0896030757738445,0.0007381819284917,0.967239418652604,109528
shake_shake_32d,24,24,94.61083295402824,94.56581103222284,454424632,0.0093583000791841,0.0010863138217623,0.8067514305852518,127688
shake_shake_32d,24,25,94.84751934456077,94.76606590205716,1383375824,0.2110431863445251,6.150793814081803e-05,0.893360611985478,103822
shake_shake_32d,24,26,94.58352298588984,94.20171126888768,1223024778,0.013458517097384,0.0077871429447071,0.8974372521188587,79861
shake_shake_32d,24,27,94.0828402366864,93.8467139996359,1285089067,0.253472974851676,1.4066326332041132e-05,0.886178499545005,111158
shake_shake_32d,24,28,93.1543013199818,92.7726196977972,1286589554,0.0154342505507328,0.0001006040105376,0.8933278441216799,95067
shake_shake_32d,24,29,95.3846153846154,95.06644820680866,1771930622,0.1314129198260799,0.0003425887983692,0.8304091907664878,89863
shake_shake_32d,25,0,94.8554808216688,95.18269405562624,2117255808,0.0050712382121281,0.0008784767717741,0.9142626348196532,138423
shake_shake_32d,25,1,93.6738774768224,93.66478822032356,1608455003,0.009371004101756,0.0001587925945408,0.9490934166877272,76732
shake_shake_32d,25,2,92.092346846028,91.91965097255044,1048776735,0.0099066989424046,1.6934345366784593e-05,0.8812558502831176,87844
shake_shake_32d,25,3,89.41101617887657,89.50190874386475,1604097870,0.0187733038555601,0.0094551671027884,0.9288467585993694,115395
shake_shake_32d,25,4,75.5408107616797,75.64988183966551,430026425,0.0697453109319288,0.0009375648198531,0.9864995895019852,133008
shake_shake_32d,25,5,92.94673695691692,92.792219596437,342766726,0.0075681875470548,0.0016826974854473,0.9833782405826944,130858
shake_shake_32d,25,6,95.2099618251227,95.48263952008726,483476844,0.4988704159235925,5.9575780209295815e-05,0.8446260673910027,110845
shake_shake_32d,25,7,94.49191056171604,94.45555353572078,2093610747,0.0142674008945168,0.0001452071216192,0.9442562585507934,100253
shake_shake_32d,25,8,91.75604435557172,91.9014724595528,49565423,0.0132748356893606,0.0001068560952107,0.8274648567929574,81470
shake_shake_32d,25,9,93.9647336847846,93.98291219778224,1426109036,0.0501661275921157,8.49308745325296e-05,0.811342167498341,125731
shake_shake_32d,25,10,93.51027085984366,93.7738592983094,12465720,0.0334602557208551,6.817115521707262e-05,0.8084696041445438,127579
shake_shake_32d,25,11,89.61097982185058,89.03835666242502,642112838,0.0056019231588647,0.0001305122172173,0.8017960429257801,76700
shake_shake_32d,25,12,92.77404108343936,92.7376840574441,566597962,0.0221360022987339,1.19140771366537e-05,0.8580877458259023,79232
shake_shake_32d,25,13,90.89256498818396,91.13797491365206,1197110302,0.0070677247920807,0.0002127551272146,0.8242312319717238,84253
shake_shake_32d,25,14,93.75568078531175,93.99200145428104,521906151,0.0123536278158841,0.0005382752684757,0.8032742305022348,113749
shake_shake_32d,25,15,94.4646427922196,94.77367751317942,545562773,0.0410648107879491,0.0014041911523646,0.9272428992523148,130330
shake_shake_32d,25,16,91.69241956007998,91.68333030358116,1091600735,0.0091364633189765,1.19934952744169e-05,0.8352616437961149,139972
shake_shake_32d,25,17,94.92819487365934,94.9100163606617,948216612,0.0276777649966875,0.0020971925065011,0.9217484985369422,102317
shake_shake_32d,25,18,94.83730230867116,94.98273041265224,557689232,0.0296673274608706,0.0001808667499243,0.9075218945219584,103792
shake_shake_32d,25,19,93.99200145428104,94.30103617524088,795352278,0.4160923577156865,1.1925478935003647e-05,0.8188639812622629,133578
shake_shake_32d,25,20,95.32812215960736,95.14633702963096,1469859367,0.0288339768709197,0.0001249362615277,0.968881772839848,96187
shake_shake_32d,25,21,62.206871477913104,63.50663515724414,2025706322,0.1830971617867575,0.0010869554202652,0.9686477542511368,121865
shake_shake_32d,25,22,90.9016542446828,90.78349391019816,1403258073,0.0065098659509366,1.8256384099164143e-05,0.8495982752975915,108381
shake_shake_32d,25,23,95.19178331212508,94.95546264315578,134165143,0.0052248196760621,0.0063621995965729,0.9401147109446736,124500
shake_shake_32d,25,24,92.91037993092164,93.3284857298673,2124639018,0.0064549650406169,0.000113137427908,0.9470210589849056,100362
shake_shake_32d,25,25,94.49191056171604,94.72823123068532,1891127814,0.1758182497829567,2.1364693256308697e-05,0.8833314259832938,136949
shake_shake_32d,25,26,84.20287220505362,83.89383748409381,2056473656,0.1995029477153523,0.0004460103758519,0.9687069006469478,87777
shake_shake_32d,25,27,93.35575349936376,93.16487911288856,1485585754,0.0416760551444604,2.521118161570964e-05,0.8064316434887111,110736
shake_shake_32d,25,28,42.610434466460646,43.0830758043992,1899834470,0.0874460962909516,0.0046223362345708,0.9832221459679482,126113
shake_shake_32d,25,29,94.1646973277586,94.29194691874204,44735723,0.0428522268937661,9.683184626070636e-05,0.8998689263892434,77122
shake_shake_32d,26,0,92.00252456947074,91.95816804904436,316009027,0.4872969216238333,0.0002830138056699,0.8994469338330321,88753
shake_shake_32d,26,1,88.81074745288973,88.79372520735666,1799626505,0.195421181436799,0.0006865141497268,0.916556423498707,129199
shake_shake_32d,26,2,93.44513569560904,93.61702127659576,1070195968,0.1114985143689614,1.0634381539911138e-05,0.8076574186718629,103311
shake_shake_32d,26,3,94.13939230006312,94.248106743599,154076500,0.1130894668194624,2.2881043376942937e-05,0.8617254761637114,122924
shake_shake_32d,26,4,95.02299161482284,95.07753335737468,1424357089,0.01017901749929,0.0014178674788095,0.8993802593381633,83353
shake_shake_32d,26,5,92.07465512577764,91.48034619545618,985156752,0.0057965940061265,3.919669633888448e-05,0.917568276580928,99937
shake_shake_32d,26,6,95.0320079343612,95.2848900108186,1323033587,0.0484475106170928,0.0006204162603441,0.832526932738201,81780
shake_shake_32d,26,7,93.24677666576504,93.31950955643708,1193247723,0.0253608549712725,4.6143082381423686e-05,0.8760314280399999,83952
shake_shake_32d,26,8,79.31656297899198,80.1478543094122,1334954181,0.0125959306861117,0.0049125551029326,0.9830575160387954,91562
shake_shake_32d,26,9,93.46316833468578,93.3826181031374,1200006354,0.4495366633815892,7.755930979769388e-05,0.956093602091764,78557
shake_shake_32d,26,10,93.58038048868453,93.65308330328163,1671190068,0.0912046314278395,0.0022365700367703,0.847656669579065,140372
shake_shake_32d,26,11,75.18708863042106,75.99170573386225,1905120313,0.3741832671472594,0.0008664142916876,0.9893343667175812,108842
shake_shake_32d,26,12,95.26643224235868,95.53732419761992,565172428,0.3080048143863788,0.00017566568913,0.8268002182542694,122974
shake_shake_32d,26,13,91.61482282932108,91.98521456905878,1729350537,0.0257247148968847,0.0060861084657993,0.9124395497935496,112816
shake_shake_32d,26,14,92.6967811739248,92.45402091597548,1702880844,0.0106935949188039,0.0001562298395117,0.8481366567073184,110817
shake_shake_32d,26,15,92.32711207285186,92.35485034258926,1820924227,0.006396983702412,4.863611351208939e-05,0.9508027030828852,75185
shake_shake_32d,26,16,93.67956000360653,93.4186801298233,110471191,0.0395276808700823,1.3540079162025404e-05,0.8943646801661166,117697
shake_shake_32d,26,17,94.91479578036244,94.61774251712946,1228432471,0.2319448660025709,2.8627674675692032e-05,0.9640574420421776,81445
shake_shake_32d,26,18,93.97709854837257,93.84240894338262,1695033488,0.0638206706032233,1.4177592380675967e-05,0.8989595664917559,129742
shake_shake_32d,26,19,94.779550987287,94.6808510638298,420282254,0.2539513288189929,3.410377114974148e-05,0.8328396233387948,126798
shake_shake_32d,26,20,93.30989090253358,93.166245943022,1493974825,0.0100227220801341,6.95697917829278e-05,0.9365278042373674,94561
shake_shake_32d,26,21,45.82093589396808,45.80778939776416,896880618,0.3004714468767696,0.0073141606683611,0.9841964983978064,118739
shake_shake_32d,26,22,94.77053466774862,94.97836278398846,30459119,0.298785062015683,0.000258036138413,0.879669228924751,81769
shake_shake_32d,26,23,94.81561626544044,94.96934727731698,20878699,0.02108192179249,0.0002748390983307,0.912258559390144,103310
shake_shake_32d,26,24,94.6984041114417,94.72592859718716,559574900,0.3112476498008401,1.0865201710259535e-05,0.9623640190392532,131387
shake_shake_32d,26,25,95.23938328374358,95.53732419761992,253262578,0.0205081709353963,0.0016635783115739,0.8960828736936867,93130
shake_shake_32d,26,26,94.83364890451718,94.90623873061666,224653077,0.1382136212028464,0.000115291661872,0.9591177879674104,79290
shake_shake_32d,26,27,91.60580650978272,91.78687342228632,1875533192,0.2984964395562244,5.762729722543439e-05,0.978670378891849,102557
shake_shake_32d,26,28,92.3180957533135,92.2646952758745,1333249758,0.0098616742291248,0.0002910116335215,0.81841725918408,92185
shake_shake_32d,26,29,90.77630511225318,91.02957086188243,291377442,0.0069950209427974,8.834238962888129e-05,0.8195065617763203,104265
shake_shake_32d,27,0,92.585878727454,92.6311973171395,15054689,0.0055009121706882,4.828906568638994e-05,0.9486080642581876,93471
shake_shake_32d,27,1,48.49089096347322,48.9622042962023,333888177,0.4209054485530167,0.0012018356273237,0.9786796952792726,89620
shake_shake_32d,27,2,93.4378682135412,93.12970180367986,593754375,0.0214005785308615,5.03689484335882e-05,0.8973487616758004,102498
shake_shake_32d,27,3,94.86087192966556,94.5708329556784,209252711,0.0219678460934574,0.0062449011736407,0.8596767917464165,90486
shake_shake_32d,27,4,95.31405782652044,95.33218526239465,1389145196,0.0063537575706246,0.0003858288425754,0.9743513232160655,129818
shake_shake_32d,27,5,94.96963654491071,94.89712680141396,2011624409,0.0448992389937205,3.742024118390265e-05,0.9877900872801816,98473
shake_shake_32d,27,6,95.41375872382852,95.25967551889784,855872604,0.0117501347205513,0.0007172820543694,0.9355955140133057,101605
shake_shake_32d,27,7,95.35031269826882,95.39563128795432,46775316,0.1020736491426073,0.0004784241352662,0.8114227854494569,87133
shake_shake_32d,27,8,94.77929846823169,94.68866128886069,1631100633,0.093225790351635,0.0001132015046502,0.974926324855144,139959
shake_shake_32d,27,9,94.36236744312517,94.31704885343969,1109329937,0.240696589022181,9.908828236785276e-05,0.9597499182381848,75652
shake_shake_32d,27,10,95.18716577540108,95.0149551345962,965250078,0.0860128676000538,0.0001701455268449,0.8756795943620013,91456
shake_shake_32d,27,11,93.80041693102513,93.74603462340252,615803032,0.0171992913035447,0.0046578128276755,0.9295705838315016,83439
shake_shake_32d,27,12,92.81247167588144,92.5949424453911,2063517181,0.0318301202663302,1.78789163475161e-05,0.813049836528819,94026
shake_shake_32d,27,13,86.23221245354844,86.79416296564851,1986936432,0.2676598752041983,0.0003065357517835,0.961496293349838,94810
shake_shake_32d,27,14,80.41330553793166,81.23810387020755,1070211460,0.3701381906523038,0.0013746992978604,0.866508476005528,95068
shake_shake_32d,27,15,82.02664733073507,83.05991117556421,472006987,0.2021033772601276,0.0027605398548237,0.8361166189379218,81005
shake_shake_32d,27,16,90.80939001178284,91.02691924227318,269342473,0.1703702003026899,0.0003278372499766,0.9526415169942422,92293
shake_shake_32d,27,17,95.28686667270917,95.32312154445754,726970391,0.2663252676770581,0.0002445040262665,0.8352257485572275,75175
shake_shake_32d,27,18,94.99682769872202,94.92431795522523,1916471266,0.0106773389373132,0.000482375530343,0.9203637231858406,105449
shake_shake_32d,27,19,81.0296383576543,81.5190791262576,1331700642,0.2035124591222425,0.003076623979568,0.829816807030589,112945
shake_shake_32d,27,20,95.56784192875918,95.24154808302366,1039578120,0.4138161118114903,7.865026837058206e-05,0.8347392961831659,128025
shake_shake_32d,27,21,66.60926311973171,67.14402247802049,422027079,0.12215268322004,0.00495429818484,0.8886872091725898,115028
shake_shake_32d,27,22,84.48291489168857,85.04486540378863,1423751803,0.0884871259903511,0.0016736569329455,0.937769718767395,114228
shake_shake_32d,27,23,94.81555333998006,94.86087192966556,1282553108,0.0077850464104263,0.0034365432581345,0.9577771906138745,121927
shake_shake_32d,27,24,92.76715308619596,93.22033898305084,657311999,0.0404781783394665,0.0047232352291528,0.880644376278779,134580
shake_shake_32d,27,25,93.62820629022023,93.99075500770417,1540354945,0.4915846991818126,2.392124351390226e-05,0.971591604533032,125609
shake_shake_32d,27,26,94.6342789812381,94.77023475029458,1226919477,0.0790628089526188,0.0004054431578405,0.9486427190386266,87091
shake_shake_32d,27,27,95.0693374422188,94.96963654491071,838860184,0.2583112854858611,0.0006317320923108,0.8030541681179114,131175
shake_shake_32d,27,28,91.23538475482644,91.40759539563128,243956781,0.0054064228097328,0.0018793483041836,0.9889882072528998,136424
shake_shake_32d,27,29,95.459077313514,95.13278346777848,393983806,0.0400989542189572,0.0003703402659712,0.96122323384632,135903
shake_shake_32d,28,0,94.95911582352412,95.10288435618654,521993231,0.3648150832963974,3.79784760819705e-05,0.9129325694383488,99716
shake_shake_32d,28,1,94.02462036121844,94.72549195794772,1225780838,0.067373199883408,6.0353180817062064e-05,0.8769336463266734,105980
shake_shake_32d,28,2,94.18635996046363,94.26722976008628,38422654,0.1719906867339342,0.0009594697485362,0.8535400643902273,112034
shake_shake_32d,28,3,94.6536076916165,95.03100008985534,1093317345,0.0276051637994009,6.85832834589527e-05,0.9589284685352332,112645
shake_shake_32d,28,4,93.94375056159583,94.06954802767544,610883355,0.0197717656725038,2.696357694945273e-05,0.9774715927938884,103426
shake_shake_32d,28,5,82.36139814898014,82.54110881480815,1306119084,0.0299513802165047,0.0093822350408882,0.9383291194450704,81196
shake_shake_32d,28,6,95.04897115643811,95.31853715518017,1062211115,0.0223142364595832,0.0040168875342728,0.8213649467494969,104613
shake_shake_32d,28,7,94.53679575882828,94.95013029023272,230214940,0.0585323926063794,0.0016562702034969,0.8885023431460214,77949
shake_shake_32d,28,8,95.48926228771676,95.7678138197502,1266691911,0.0412253282586362,0.0005345887959287,0.9301823891349276,126941
shake_shake_32d,28,9,93.97969269476144,94.31215742654328,1767449365,0.0273632469489321,4.3959815159818224e-05,0.9585210650315296,84161
shake_shake_32d,28,10,94.40201275945728,94.47389702578847,1298536769,0.3826347391689711,4.430737724513669e-05,0.9570068906564276,107657
shake_shake_32d,28,11,93.36867643094618,93.7550543624764,1118759127,0.1367842403537684,0.0017577702759162,0.833160917195765,92023
shake_shake_32d,28,12,93.6741845628538,93.5753436966484,1736975680,0.0176463639853139,0.0003491835451508,0.8192297968621283,80286
shake_shake_32d,28,13,94.92317369035852,95.25563842214036,937173631,0.0119977119441061,0.0008974840278712,0.8351042341688946,139855
shake_shake_32d,28,14,94.5727378919939,94.97708689010692,1364576219,0.0121754580708982,0.001084229796604,0.9741034035312072,84883
shake_shake_32d,28,15,49.76188336777788,50.22014556563932,89870246,0.0981641112587356,0.0045757590401582,0.9564600697353884,119115
shake_shake_32d,28,16,94.96810135681552,95.43534908796838,1284772628,0.0107156892507996,0.0021656419121149,0.8822197658159414,86263
shake_shake_32d,28,17,91.13127864138735,90.64605984365171,1711509186,0.0096558449713786,2.1021834739699896e-05,0.8015203464773207,91647
shake_shake_32d,28,18,91.3379459070896,91.32896037379818,1881442787,0.0074622355733786,0.0001671673990437,0.8032862853683199,127694
shake_shake_32d,28,19,94.93215922364992,95.26462395543176,2043521331,0.0137399694479468,0.000917861093555,0.8577563122766327,100126
shake_shake_32d,28,20,80.08805822625573,81.02255368856142,1552941785,0.1261139726316156,0.0040025711745355,0.8605241406753495,122171
